"Squad","Player","Starts_Playing","Min_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","Cmp_Total","Att_Total","Cmp_percent_Total","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Tkl_Tackles","TklW_Tackles","Blocks_Blocks","Int","Tkl+Int","Clr","Err","Fls","Fld","Off","Crs","Won_Aerial","Lost_Aerial","Won_percent_Aerial","GA","GA90","SoTA","Saves","Save_percent","CS","CS_percent","PKatt_Penalty","PKA_Penalty","PKsv_Penalty","PKm_Penalty","Save_percent_Penalty"
"Burnley","Axel Tuanzebe",4,360,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,144,173,83.2,0,0,0,0,8,1,0,6,3,0,2,2,5,39,1,3,1,0,0,10,10,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burnley","Lesley Ugochukwu",6,520,2,0,2,2,0,0,0.8,0.8,0,0.8,6,10,11,0.35,0,0.35,0.35,0.35,0.13,0,0.14,0.13,2,6,2,33.3,1.04,0.35,0.33,1,14.5,124,146,84.9,0,0.1,0,1,11,1,0,10,17,5,7,5,22,7,0,9,9,0,3,6,12,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burnley","Kyle Walker",10,900,0,1,1,0,0,0,0.1,0.1,0.4,0.5,15,24,16,0,0.1,0.1,0,0.1,0.01,0.04,0.05,0.01,0,3,0,0,0.3,0,0,NA,22.4,308,459,67.1,0.4,0.4,0.6,1,21,2,1,24,19,10,19,13,32,47,0,10,8,0,9,17,14,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burnley","Joe Worrall",0,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,2,5,40,0,0,0,0,0,0,0,1,1,1,0,1,2,4,0,0,1,0,0,2,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Joshua Acheampong",4,349,1,0,1,1,0,0,0.6,0.6,0,0.6,4,11,0,0.26,0,0.26,0.26,0.26,0.16,0,0.16,0.16,1,3,2,66.7,0.77,0.52,0.33,0.5,8.1,273,296,92.2,0,0,0,0,8,0,0,11,2,2,6,7,9,13,4,1,5,0,0,9,3,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Tosin Adarabioyo",3,381,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0.01,0,0.01,0.01,0,1,0,0,0.24,0,0,NA,6.3,325,363,89.5,0,0.1,0,0,17,1,0,15,6,3,3,5,11,26,0,3,0,1,0,19,11,63.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Benoît Badiashile",1,66,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,53,57,93,0,0,0,0,6,1,0,4,1,0,1,2,3,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Facundo Buonanotte",1,45,0,0,0,0,0,0,0,0,0.3,0.3,0,0,5,0,0,0,0,0,0,0.51,0.51,0,0,0,0,NA,0,0,NA,NA,NA,20,22,90.9,0.3,0.1,-0.3,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Moisés Caicedo",9,855,3,1,4,3,0,0,0.6,0.6,0.9,1.5,8,54,6,0.32,0.11,0.42,0.32,0.42,0.06,0.1,0.15,0.06,3,10,4,40,1.05,0.42,0.3,0.75,22.3,523,576,90.8,0.9,0.7,0.1,5,51,4,0,54,31,17,12,25,56,12,1,10,16,0,1,3,8,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Trevoh Chalobah",9,750,2,0,2,2,0,0,0.7,0.7,0.1,0.8,9,30,0,0.24,0,0.24,0.24,0.24,0.09,0.01,0.1,0.09,2,9,3,33.3,1.08,0.36,0.22,0.67,15.7,578,637,90.7,0.1,0.6,-0.1,2,41,4,1,30,12,8,4,9,21,56,0,7,10,1,4,21,14,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Marc Cucurella",9,806,0,2,2,0,0,0,0.4,0.4,1.5,1.9,15,37,31,0,0.22,0.22,0,0.22,0.04,0.17,0.21,0.04,0,7,1,14.3,0.78,0.11,0,0,14.9,445,509,87.4,1.5,1.4,0.5,14,38,6,1,37,23,16,15,10,33,27,0,14,12,1,7,10,11,47.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Liam Delap",2,92,0,0,0,0,0,0,0.2,0.2,0,0.2,2,3,4,0,0,0,0,0,0.22,0,0.22,0.22,0,3,2,66.7,2.93,1.96,0,0,13.9,9,15,60,0,0,0,0,1,1,0,3,0,0,0,0,0,1,1,1,1,1,1,2,4,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Enzo Fernández",9,798,3,1,4,2,1,1,4.4,3.6,2,5.6,12,67,39,0.34,0.11,0.45,0.23,0.34,0.49,0.23,0.72,0.4,3,16,8,50,1.8,0.9,0.13,0.25,16.3,429,526,81.6,2,1.1,-1,15,55,16,1,67,16,7,8,4,20,4,0,8,12,1,18,8,7,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Wesley Fofana",3,218,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,130,147,88.4,0,0,0,0,10,0,0,5,3,2,2,5,8,9,0,4,3,1,0,9,3,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Alejandro Garnacho",4,253,1,0,1,1,0,0,0.3,0.3,0.8,1.2,24,2,39,0.36,0,0.36,0.36,0.36,0.11,0.3,0.41,0.11,1,6,3,50,2.13,1.07,0.17,0.33,15.5,65,85,76.5,0.8,0.7,-0.8,3,1,0,0,2,4,4,3,1,5,2,0,3,6,0,9,1,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Tyrique George",0,145,0,0,0,0,0,0,0.3,0.3,0,0.3,1,4,10,0,0,0,0,0,0.2,0,0.2,0.2,0,3,2,66.7,1.86,1.24,0,0,10.1,21,24,87.5,0,0.1,0,0,3,2,1,4,2,2,0,0,2,1,0,6,1,2,1,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Jamie Gittens",2,246,0,0,0,0,0,0,0.6,0.6,0.2,0.8,14,6,24,0,0,0,0,0,0.23,0.07,0.3,0.23,0,6,2,33.3,2.2,0.73,0,0,21.7,60,71,84.5,0.2,0.2,-0.2,5,0,3,0,6,3,1,4,2,5,3,0,6,2,2,5,1,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Marc Guiu",1,136,0,0,0,0,0,0,0.6,0.6,0,0.6,1,1,6,0,0,0,0,0,0.39,0,0.39,0.39,0,6,1,16.7,3.97,0.66,0,0,12.1,5,8,62.5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6,1,0,0,1,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Malo Gusto",5,476,0,1,1,0,0,0,0.1,0.1,0.5,0.6,11,27,27,0,0.19,0.19,0,0.19,0.01,0.1,0.11,0.01,0,3,0,0,0.57,0,0,NA,28,253,302,83.8,0.5,0.4,0.5,6,23,4,1,27,11,5,4,7,18,6,1,6,4,0,10,3,2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Jorrel Hato",2,168,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,97,110,88.2,0,0,0,0,5,0,0,4,2,1,4,2,4,2,0,2,0,0,0,1,2,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Reece James",7,695,1,2,3,1,0,0,0.5,0.5,1.8,2.2,9,51,22,0.13,0.26,0.39,0.13,0.39,0.06,0.23,0.29,0.06,1,9,4,44.4,1.17,0.52,0.11,0.25,25.2,505,591,85.4,1.8,1.5,0.2,13,50,8,2,51,17,12,6,15,32,15,2,12,10,0,39,14,10,58.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","João Pedro",10,848,3,3,6,3,0,0,3.4,3.4,2.3,5.7,21,29,60,0.32,0.32,0.64,0.32,0.64,0.37,0.24,0.61,0.37,3,16,8,50,1.7,0.85,0.19,0.38,14.7,193,245,78.8,2.3,0.6,0.7,12,16,8,0,29,8,6,7,3,11,8,0,8,20,5,8,22,22,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Filip Jørgensen",0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,27,35,77.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,100,2,2.14,3,1,33.3,0,NA,0,0,0,0,NA
"Chelsea","Roméo Lavia",1,108,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,63,68,92.6,0,0,0,0,6,0,0,9,2,2,0,3,5,2,1,3,3,0,1,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Pedro Neto",10,753,2,2,4,2,0,0,1.4,1.4,1.6,3,39,27,76,0.24,0.24,0.48,0.24,0.48,0.17,0.2,0.36,0.17,2,14,5,35.7,1.67,0.6,0.14,0.4,16.6,226,309,73.1,1.6,1.7,0.4,15,10,14,4,27,5,3,3,4,9,2,0,2,8,3,55,3,5,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Cole Palmer",2,145,1,0,1,1,0,0,0.8,0.8,0,0.8,9,11,14,0.62,0,0.62,0.62,0.62,0.5,0.01,0.51,0.5,1,9,2,22.2,5.59,1.24,0.11,0.5,20.2,40,53,75.5,0,0.1,0,1,3,2,0,11,2,2,0,0,2,1,0,1,1,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Robert Sánchez",10,814,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,NA,0,0,NA,NA,NA,262,388,67.5,0.1,0,-0.1,2,9,0,0,0,0,0,0,1,1,3,0,1,3,0,0,5,1,83.3,9,1,26,17,65.4,4,40,0,0,0,0,NA
"Chelsea","Andrey Santos",2,225,0,0,0,0,0,0,0.7,0.7,0.1,0.8,4,13,10,0,0,0,0,0,0.28,0.03,0.31,0.28,0,5,1,20,2,0.4,0,0,15,95,117,81.2,0.1,0,-0.1,3,14,1,0,13,8,4,3,2,10,1,0,4,4,0,1,2,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chelsea","Estêvão Willian",4,316,1,1,2,1,0,0,1.7,1.7,1.3,3,12,7,34,0.28,0.28,0.57,0.28,0.57,0.5,0.36,0.86,0.5,1,11,4,36.4,3.13,1.14,0.09,0.25,13.4,100,123,81.3,1.3,1.3,-0.3,5,5,4,2,7,8,4,3,2,10,3,0,7,1,3,9,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Jaydee Canvot",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Nathaniel Clyne",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,3,3,100,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Justin Devenny",1,162,0,0,0,0,0,0,0.4,0.4,0.1,0.5,5,5,9,0,0,0,0,0,0.24,0.07,0.3,0.24,0,5,2,40,2.78,1.11,0,0,14.7,39,55,70.9,0.1,0.2,-0.1,2,5,1,0,5,7,6,2,0,7,1,0,6,2,1,1,1,5,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Odsonne Édouard",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Romain Esse",0,25,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,5,7,71.4,0,0,0,0,1,1,0,2,2,1,0,0,2,0,0,1,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Eberechi Eze",1,83,0,0,0,0,0,0,0.2,0.2,0,0.2,0,1,2,0,0,0,0,0,0.26,0,0.26,0.26,0,6,2,33.3,6.51,2.17,0,0,32.4,16,25,64,0,0,0,0,2,0,0,1,1,1,1,0,1,1,0,2,1,0,4,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Marc Guéhi",10,900,1,1,2,1,0,0,0.9,0.9,1.1,2,9,46,4,0.1,0.1,0.2,0.1,0.2,0.09,0.11,0.2,0.09,1,8,2,25,0.8,0.2,0.13,0.5,9.1,440,517,85.1,1.1,0.8,-0.1,7,41,2,0,46,22,15,2,12,34,54,1,7,13,0,3,27,14,65.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Dean Henderson",10,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,216,354,61,0,0.1,0,1,10,2,0,0,0,0,0,0,0,4,0,0,2,0,0,3,1,75,9,0.9,31,22,74.2,4,40,1,1,0,0,0
"Crystal Palace","Will Hughes",5,442,0,0,0,0,0,0,0.2,0.2,0.5,0.7,2,29,3,0,0,0,0,0,0.03,0.11,0.14,0.03,0,3,0,0,0.61,0,0,NA,18.4,135,174,77.6,0.5,0.6,-0.5,7,12,6,1,29,5,3,4,3,8,11,0,8,4,0,11,3,4,42.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Daichi Kamada",8,675,0,0,0,0,0,0,0.5,0.5,0.9,1.4,11,30,19,0,0,0,0,0,0.06,0.13,0.19,0.06,0,7,2,28.6,0.93,0.27,0,0,20.5,222,284,78.2,0.9,1,-0.9,6,24,7,2,30,25,12,8,3,28,8,2,12,12,1,21,7,4,63.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Maxence Lacroix",10,900,0,1,1,0,0,0,0.3,0.3,0.6,0.9,0,15,3,0,0.1,0.1,0,0.1,0.03,0.06,0.09,0.03,0,4,1,25,0.4,0.1,0,0,14.9,367,422,87,0.6,0.2,0.4,2,14,1,0,15,18,12,13,16,34,74,1,7,8,0,2,29,16,64.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Jefferson Lerma",2,276,0,1,1,0,0,0,0.6,0.6,0.1,0.6,2,15,2,0,0.33,0.33,0,0.33,0.18,0.02,0.21,0.18,0,7,2,28.6,2.28,0.65,0,0,22.8,96,133,72.2,0.1,0.1,0.9,2,11,1,0,15,4,2,1,2,6,11,1,4,4,0,4,8,3,72.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Jean-Philippe Mateta",10,869,6,0,6,4,2,2,8,6.4,0.1,6.5,5,10,42,0.62,0,0.62,0.41,0.41,0.83,0.01,0.84,0.66,6,29,15,51.7,3,1.55,0.14,0.27,14.7,81,130,62.3,0.1,0.5,-0.1,1,5,4,1,10,4,3,6,4,8,17,1,9,8,5,3,26,37,41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Tyrick Mitchell",10,899,1,0,1,1,0,0,0.4,0.4,0.6,1,25,16,64,0.1,0,0.1,0.1,0.1,0.04,0.06,0.1,0.04,1,5,3,60,0.5,0.3,0.2,0.33,17.7,297,411,72.3,0.6,0.6,-0.6,9,13,10,7,16,32,19,15,13,45,35,1,4,4,1,31,4,13,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Daniel Muñoz",10,899,1,2,3,1,0,0,0.9,0.9,2.4,3.3,12,24,59,0.1,0.2,0.3,0.1,0.3,0.09,0.24,0.33,0.09,1,12,6,50,1.2,0.6,0.08,0.17,14.5,257,350,73.4,2.4,1.8,-0.4,6,9,11,4,24,28,16,12,14,42,39,0,14,7,1,21,24,22,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Eddie Nketiah",0,112,1,0,1,1,0,0,0.9,0.9,0.8,1.7,3,2,4,0.8,0,0.8,0.8,0.8,0.71,0.66,1.38,0.71,1,5,2,40,4.02,1.61,0.2,0.5,10.8,19,23,82.6,0.8,0.4,-0.8,4,2,0,0,2,0,0,3,1,1,3,0,4,4,2,0,4,7,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Yeremi Pino",7,506,0,0,0,0,0,0,1.2,1.2,1.2,2.5,10,34,40,0,0,0,0,0,0.22,0.22,0.44,0.22,0,10,2,20,1.78,0.36,0,0,21.2,132,201,65.7,1.2,0.9,-1.2,7,14,7,1,34,9,5,7,1,10,4,0,10,10,0,18,5,14,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Chris Richards",10,900,0,0,0,0,0,0,0.4,0.4,0.3,0.7,2,15,2,0,0,0,0,0,0.04,0.03,0.07,0.04,0,4,0,0,0.4,0,0,NA,10.9,305,389,78.4,0.3,0.8,-0.3,3,13,2,1,15,23,15,17,12,35,66,1,6,1,0,3,31,20,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Ismaila Sarr",8,701,3,1,4,3,0,0,3.6,3.6,0.5,4.1,22,26,38,0.39,0.13,0.51,0.39,0.51,0.46,0.07,0.53,0.46,3,12,3,25,1.54,0.39,0.25,1,10.7,103,152,67.8,0.5,0.3,0.5,6,10,6,0,26,8,3,8,5,13,12,0,5,11,3,4,10,20,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Borna Sosa",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,2,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Christantus Uche",0,11,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.08,0,0.08,0.08,0,1,1,100,8.18,8.18,0,0,12.6,5,11,45.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crystal Palace","Adam Wharton",8,630,0,0,0,0,0,0,0.2,0.2,2.2,2.4,9,36,7,0,0,0,0,0,0.03,0.31,0.35,0.03,0,5,0,0,0.71,0,0,NA,26.7,216,281,76.9,2.2,1.7,-2.2,14,27,6,0,36,11,8,6,7,18,9,0,5,6,0,17,2,7,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Carlos Alcaraz",2,239,0,0,0,0,0,0,0.2,0.2,0,0.3,2,5,12,0,0,0,0,0,0.09,0.01,0.1,0.09,0,4,2,50,1.51,0.75,0,0,20.2,69,88,78.4,0,0.1,0,1,3,1,0,5,6,3,4,0,6,0,1,1,3,0,2,3,3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Harrison Armstrong",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Thierno Barry",2,252,0,0,0,0,0,0,0.5,0.5,0,0.5,2,2,15,0,0,0,0,0,0.18,0.01,0.18,0.18,0,5,0,0,1.79,0,0,NA,11.9,32,47,68.1,0,0,0,1,0,0,0,2,0,0,1,1,1,4,0,4,0,1,0,17,23,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Beto",7,563,1,0,1,1,0,0,3.9,3.9,0.4,4.3,2,2,25,0.16,0,0.16,0.16,0.16,0.63,0.06,0.69,0.63,1,13,4,30.8,2.08,0.64,0.08,0.25,8.3,46,76,60.5,0.4,0.1,-0.4,3,4,0,0,2,5,2,4,0,5,10,0,10,7,4,1,31,34,47.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Séamus Coleman",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Kiernan Dewsbury-Hall",8,715,1,1,2,1,0,0,0.6,0.6,2.2,2.8,12,44,28,0.13,0.13,0.25,0.13,0.25,0.08,0.28,0.35,0.08,1,8,1,12.5,1.01,0.13,0.13,1,13,227,294,77.2,2.2,2,-1.2,15,26,22,3,44,9,3,4,3,12,5,0,11,13,0,39,7,8,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Tyler Dibling",1,65,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,15,18,83.3,0,0,0,0,1,0,0,0,2,1,1,0,2,0,0,4,4,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Idrissa Gana Gueye",9,769,1,0,1,1,0,0,0.8,0.8,0.1,1,3,42,12,0.12,0,0.12,0.12,0.12,0.1,0.02,0.11,0.1,1,11,2,18.2,1.29,0.23,0.09,0.5,23,336,390,86.2,0.1,0.4,-0.1,2,26,6,2,42,17,10,11,8,25,4,1,6,10,0,7,7,4,63.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","James Garner",9,810,1,1,2,1,0,0,0.7,0.7,0.9,1.7,9,45,14,0.11,0.11,0.22,0.11,0.22,0.08,0.1,0.18,0.08,1,15,4,26.7,1.67,0.44,0.07,0.25,22.6,395,483,81.8,0.9,0.9,0.1,9,35,11,5,45,26,17,15,15,41,29,1,7,6,0,38,5,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Jack Grealish",7,646,1,4,5,1,0,0,1.1,1.1,2.6,3.7,55,32,71,0.14,0.56,0.7,0.14,0.7,0.15,0.36,0.51,0.15,1,11,5,45.5,1.53,0.7,0.09,0.2,14,240,293,81.9,2.6,2,1.4,20,21,8,2,32,12,10,9,6,18,6,0,4,28,0,18,3,8,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Tim Iroegbunam",3,267,0,0,0,0,0,0,0.2,0.2,0,0.2,1,8,6,0,0,0,0,0,0.05,0,0.05,0.05,0,3,0,0,1.01,0,0,NA,24.6,59,79,74.7,0,0,0,0,5,1,0,8,7,5,8,6,13,2,0,6,5,0,0,5,1,83.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Michael Keane",9,784,1,0,1,1,0,0,0.8,0.8,0.1,0.9,2,23,1,0.11,0,0.11,0.11,0.11,0.09,0.01,0.1,0.09,1,8,2,25,0.92,0.23,0.13,0.5,12.4,295,346,85.3,0.1,0.1,-0.1,1,14,1,0,23,8,4,12,8,16,64,0,6,2,0,1,25,16,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Dwight McNeil",0,25,0,0,0,0,0,0,0.2,0.2,0.1,0.4,0,0,2,0,0,0,0,0,0.88,0.51,1.39,0.88,0,2,0,0,7.2,0,0,NA,16.5,7,8,87.5,0.1,0,-0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Vitaliy Mykolenko",6,535,0,0,0,0,0,0,0,0,0.2,0.2,9,31,29,0,0,0,0,0,0.01,0.04,0.04,0.01,0,2,0,0,0.34,0,0,NA,31.9,205,285,71.9,0.2,0.4,-0.2,2,23,7,0,31,5,3,10,7,12,26,1,7,6,0,18,9,9,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Iliman Ndiaye",9,761,3,1,4,2,1,1,2.4,1.6,2,3.6,29,13,49,0.35,0.12,0.47,0.24,0.35,0.28,0.24,0.52,0.19,3,8,6,75,0.95,0.71,0.25,0.33,16.7,186,244,76.2,2,2.2,-1,13,6,8,3,13,23,15,6,4,27,5,1,11,12,3,14,4,8,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Jake O'Brien",9,785,0,0,0,0,0,0,0.4,0.4,0.1,0.5,8,23,20,0,0,0,0,0,0.05,0.01,0.06,0.05,0,5,1,20,0.57,0.11,0,0,9.9,253,380,66.6,0.1,0.2,-0.1,3,19,3,3,23,16,11,5,4,20,35,2,5,3,1,22,28,19,59.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","Jordan Pickford",9,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,236,369,64,0,0.1,0,0,22,2,0,0,1,1,0,0,1,13,1,0,1,0,0,2,2,50,12,1.33,35,22,68.6,2,22.2,2,1,1,0,50
